402	325.826
403	325.838
404	325.85
405	325.862
406	325.875
407	325.888
408	325.901
409	325.915
410	325.929
411	325.943
412	325.958
413	325.974
414	325.99
415	326.007
416	326.024
417	326.041
418	326.06
419	326.079
420	326.099
421	326.12
422	326.141
423	326.163
424	326.186
425	326.21
426	326.235
427	326.261
428	326.288
429	326.317
430	326.346
431	326.377
432	326.409
433	326.443
434	326.478
435	326.514
436	326.553
437	326.592
438	326.634
439	326.678
440	326.724
441	326.772
442	326.822
443	326.874
444	326.929
445	326.987
446	327.047
447	327.111
448	327.177
449	327.246
450	327.319
451	327.396
452	327.476
453	327.559
454	327.645
455	327.731
456	327.813
457	327.892
458	327.966
459	328.037
460	328.104
461	328.167
462	328.227
463	328.284
464	328.338
465	328.389
466	328.437
467	328.482
468	328.524
469	328.564
470	328.602
471	328.637
472	328.67
473	328.7
474	328.729
475	328.755
476	328.78
477	328.802
478	328.823
479	328.841
480	328.858
481	328.873
482	328.886
483	328.897
484	328.906
485	328.914
486	328.92
487	328.924
488	328.927
489	328.927
490	328.926
491	328.923
492	328.919
493	328.912
494	328.904
495	328.893
496	328.881
497	328.867
498	328.851
499	328.832
500	328.812
501	328.789
502	328.764
503	328.736
504	328.706
505	328.674
506	328.639
507	328.601
508	328.56
509	328.516
510	328.469
511	328.42
512	328.369
513	328.32
514	328.273
515	328.23
516	328.19
517	328.154
518	328.12
519	328.089
520	328.061
521	328.036
522	328.013
523	327.993
524	327.975
525	327.96
526	327.947
527	327.937
528	327.929
529	327.923
530	327.919
531	327.917
532	327.918
533	327.921
534	327.926
535	327.932
536	327.942
537	327.953
538	327.966
539	327.981
540	327.999
541	328.019
542	328.041
543	328.065
544	328.092
545	328.121
546	328.152
547	328.186
548	328.222
549	328.261
550	328.303
551	328.347
552	328.394
553	328.444
554	328.498
555	328.554
556	328.614
557	328.677
558	328.744
559	328.814
560	328.889
561	328.967
562	329.05
563	329.137
564	329.229
565	329.326
566	329.428
567	329.535
568	329.648
569	329.767
570	329.891
571	330.023
572	330.161
573	330.306
574	330.459
575	330.62
576	330.789
577	330.967
578	331.154
579	331.35
580	331.557
581	331.774
582	332.002
583	332.243
584	332.495
585	332.761
586	333.04
587	333.333
588	333.642
589	333.966
590	334.307
591	334.666
592	335.043
593	335.44
594	335.853
595	336.278
596	336.696
597	337.099
598	337.483
599	337.848
600	338.195
601	338.525
602	338.838
603	339.135
604	339.418
605	339.686
606	339.941
607	340.183
608	340.413
609	340.631
610	340.838
611	341.034
612	341.22
613	341.397
614	341.564
615	341.723
616	341.874
617	342.016
618	342.151
619	342.279
620	342.4
621	342.514
622	342.622
623	342.724
624	342.82
625	342.911
626	342.997
627	343.077
628	343.152
629	343.223
630	343.29
631	343.352
632	343.41
633	343.464
634	343.514
635	343.561
636	343.603
637	343.643
638	343.679
639	343.712
640	343.741
641	343.768
642	343.791
643	343.812
644	343.83
645	343.844
646	343.857
647	343.866
648	343.872
649	343.876
650	343.877
651	343.876
652	343.872
653	343.865
654	343.856
655	343.844
656	343.829
657	343.812
658	343.792
659	343.769
660	343.743
661	343.715
662	343.684
663	343.649
664	343.612
665	343.571
666	343.528
667	343.481
668	343.43
669	343.376
670	343.319
671	343.258
672	343.193
673	343.124
674	343.051
675	342.973
676	342.891
677	342.804
678	342.713
679	342.616
680	342.514
681	342.406
682	342.293
683	342.174
684	342.048
685	341.915
686	341.776
687	341.629
688	341.475
689	341.313
690	341.142
691	340.963
692	340.774
693	340.576
694	340.368
695	340.148
696	339.918
697	339.676
698	339.422
699	339.154
700	338.873
701	338.578
702	338.268
703	337.942
704	337.599
705	337.239
706	336.861
707	336.463
708	336.046
709	335.61
710	335.16
711	334.712
712	334.279
713	333.865
714	333.47
715	333.095
716	332.737
717	332.396
718	332.071
719	331.761
720	331.466
721	331.185
722	330.917
723	330.662
724	330.418
725	330.186
726	329.965
727	329.754
728	329.552
729	329.36
730	329.177
731	329.002
732	328.835
733	328.675
734	328.523
735	328.378
736	328.239
737	328.106
738	327.979
739	327.858
740	327.742
741	327.631
742	327.525
743	327.423
744	327.326
745	327.233
746	327.144
747	327.058
748	326.977
749	326.898
750	326.823
751	326.751
752	326.681
753	326.615
754	326.551
755	326.49
756	326.431
757	326.375
758	326.32
759	326.268
760	326.218
761	326.169
762	326.122
763	326.078
764	326.034
765	325.993
766	325.952
767	325.914
768	325.876
769	325.84
770	325.805
771	325.771
772	325.739
773	325.707
774	325.676
775	325.647
776	325.618
777	325.591
778	325.564
779	325.538
780	325.513
781	325.488
782	325.464
783	325.441
784	325.419
785	325.397
786	325.376
787	325.355
788	325.335
789	325.316
790	325.297
791	325.278
792	325.26
793	325.242
794	325.225
795	325.209
796	325.192
797	325.176
798	325.161
799	325.146
800	325.131
801	325.116
802	325.102
803	325.088
804	325.074
805	325.061
806	325.048
807	325.035
808	325.023
809	325.01
810	324.998
811	324.986
812	324.975
813	324.963
814	324.952
815	324.941
816	324.93
817	324.919
818	324.909
819	324.899
820	324.889
821	324.879
822	324.869
823	324.859
824	324.85
825	324.84
826	324.831
827	324.822
828	324.813
829	324.804
830	324.796
831	324.787
832	324.779
833	324.77
834	324.762
835	324.754
836	324.746
837	324.738
838	324.73
839	324.722
